tweet_id,name,stage,rating,jpg_url,breed,favorites,retweets
886680336477933568,Derek,None,1.3,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,Unidentifiable,22463,4512
886366144734445568,Roscoe,pupper,1.2,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,French_bulldog,21161,3213
886258384151887873,Waffles,None,1.3,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,pug,28012,6353
885984800019947520,Jimbo,None,1.2,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,Blenheim_spaniel,32766,6871
885528943205470208,Maisey,None,1.3,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,pug,36067,6499
885311592912609280,Lilly,None,1.3,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador_retriever,0,18748
885167619883638784,None,None,1.3,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,malamute,21983,4423
884925521741709313,Earl,None,1.2,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,Italian_greyhound,77639,18617
884876753390489601,Lola,None,1.3,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,chow,27980,5846
884562892145688576,Kevin,None,1.3,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,pug,24333,4921
884441805382717440,None,None,1.4,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,Pembroke,27030,5710
884162670584377345,Yogi,doggo,1.2,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,German_shepherd,20416,3021
883838122936631299,Noah,None,1.2,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,Doberman,21935,3481
883482846933004288,Bella,None,0.5,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,golden_retriever,46029,10059
883360690899218434,Grizzwald,floofer,1.3,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,chow,22596,3722
883117836046086144,None,None,1.3,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,golden_retriever,37281,6740
882992080364220416,Rusty,None,1.3,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,Eskimo_dog,23989,3967
882762694511734784,Gus,pupper,1.2,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,Labrador_retriever,28370,4979
882627270321602560,Stanley,None,1.3,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,Pembroke,27929,6160
882268110199369728,Alfy,None,1.3,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,golden_retriever,45057,11729
882045870035918850,Koko,None,1.3,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,golden_retriever,29415,5040
881906580714921986,Rey,None,1.2,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,Weimaraner,24342,3427
881666595344535552,Gary,None,1.3,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,Saluki,50642,10794
881536004380872706,,pupper,1.4,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,Samoyed,49550,16159
881268444196462592,Elliot,None,1.2,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,Unidentifiable,23112,5203
880935762899988482,Louis,None,1.3,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,Unidentifiable,17039,2808
880872448815771648,None,None,1.2,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,Pembroke,21335,3860
880465832366813184,Bella,None,1.2,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,golden_retriever,28577,6355
880221127280381952,Jesse,None,1.2,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,Chihuahua,27126,4279
880095782870896641,None,None,1.1,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,miniature_pinscher,27677,4405
879862464715927552,Romeo,None,1.3,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,basset,22350,3536
879492040517615616,Bailey,None,1.2,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,German_short-haired_pointer,23451,3221
879415818425184262,Duddles,None,1.3,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,English_springer,106114,44678
879376492567855104,Jack,None,1.2,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,Labrador_retriever,16791,3152
879050749262655488,Steven,None,1.1,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,Unidentifiable,22640,4774
879008229531029506,Beau,None,1.3,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,vizsla,19007,2725
878776093423087618,Snoopy,puppo,1.3,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,Italian_greyhound,19416,4178
878281511006478336,Shadow,None,1.3,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,basset,7775,1310
878057613040115712,Emmy,None,1.4,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,French_bulldog,42140,6926
877736472329191424,Aja,None,1.3,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,Chesapeake_Bay_retriever,80104,19427
877611172832227328,None,pupper,1.4,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,Irish_setter,0,81
877556246731214848,Penny,None,1.2,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,basset,22820,3875
877316821321428993,Dante,None,1.3,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,Saluki,27420,5247
877201837425926144,Nelly,None,1.2,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,Pembroke,27218,5678
876838120628539392,Ginger,pupper,1.2,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,bloodhound,20730,3411
876484053909872640,Benedict,None,1.3,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,golden_retriever,18824,2434
876120275196170240,Venti,None,1.3,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,Bernese_mountain_dog,28011,4766
875747767867523072,Goose,None,1.3,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,Labrador_retriever,25273,4359
875144289856114688,Nugget,None,1.3,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,Siberian_husky,21992,4999
875021211251597312,None,None,1.2,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,West_Highland_white_terrier,25563,4789
874680097055178752,Cash,None,1.2,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,Labrador_retriever,27946,4716
874296783580663808,Jed,pupper,1.3,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,cocker_spaniel,26153,4185
874057562936811520,None,None,1.2,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,flat-coated_retriever,22737,4024
874012996292530176,Sebastian,puppo,1.3,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,Cardigan,34843,10647
873580283840344065,None,None,1.3,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,Newfoundland,24365,4021
873213775632977920,Sierra,pupper,1.2,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,vizsla,7299,1618
872967104147763200,None,doggo,1.2,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Labrador_retriever,27528,5508
872820683541237760,None,None,1.3,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,pug,14801,3765
872620804844003328,Monkey,None,1.3,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,cocker_spaniel,20907,3782
872486979161796608,None,None,1.2,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,Pembroke,40946,9187
872261713294495745,Harry,None,1.3,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,Labrador_retriever,34467,6463
872122724285648897,Kody,None,1.2,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,pug,34680,8301
871879754684805121,Lassie,None,1.3,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Shetland_sheepdog,38310,11469
871762521631449091,Rover,pupper,1.2,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,Labrador_retriever,20408,3556
871515927908634625,Napolean,doggo,1.2,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,komondor,20379,3532
871032628920680449,Boomer,None,1.3,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,kelpie,22851,3893
870804317367881728,None,None,1.1,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,Unidentifiable,33951,6374
870656317836468226,Cody,None,1.3,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke,12556,2716
870374049280663552,Zoey,None,1.3,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,golden_retriever,83508,26918
870308999962521604,Rumble,None,1.3,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater_Swiss_Mountain_dog,22040,4262
870063196459192321,Clifford,None,1.4,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,Unidentifiable,37070,8588
869772420881756160,Dewey,None,1.3,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,42886,10333
869702957897576449,Stanley,None,1.3,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,28580,6512
869596645499047938,Scout,doggo,1.2,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,Chihuahua,16179,3222
869227993411051520,Gizmo,None,1.3,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,20686,3902
868880397819494401,Walter,None,1.4,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,French_bulldog,66509,14959
868622495443632128,None,None,1.3,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador_retriever,27613,5950
868552278524837888,Cooper,None,1.2,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,whippet,10319,2162
867900495410671616,None,None,1.2,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador_retriever,24532,4311
867774946302451713,Harold,None,1.3,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border_collie,34513,7573
867421006826221569,Shikha,puppo,1.2,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,Eskimo_dog,16414,2602
867072653475098625,None,None,1.3,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,Blenheim_spaniel,0,131
867051520902168576,None,None,1.3,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,Samoyed,32785,8159
866686824827068416,Lili,None,1.2,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,flat-coated_retriever,19696,3619
866450705531457537,Jamesy,pupper,1.3,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,French_bulldog,124554,36564
866334964761202691,Coco,None,1.2,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,Samoyed,53610,15033
865718153858494464,Boomer,None,1.3,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,golden_retriever,26101,5821
865359393868664832,Sammy,None,1.3,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,Chesapeake_Bay_retriever,27008,5206
865006731092295680,Nelly,None,1.3,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,Pembroke,28558,7981
864873206498414592,None,None,1.4,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,Unidentifiable,32985,9081
864279568663928832,Meatball,None,1.2,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull_mastiff,14921,3170
864197398364647424,Paisley,None,1.3,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden_retriever,30844,9339
863907417377173506,Albus,None,1.3,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,Unidentifiable,21073,4313
863553081350529029,Neptune,None,1.3,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,Eskimo_dog,15620,4348
863432100342583297,Belle,None,1.2,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,Staffordshire_bullterrier,24335,5505
863079547188785154,None,None,1.4,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,Lakeland_terrier,8964,1148
863062471531167744,Quinn,None,1.3,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,French_bulldog,8740,2584
862831371563274240,Zooey,None,1.3,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,Australian_terrier,19636,5295
862722525377298433,Dave,None,1.1,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset,17475,3692
862457590147678208,Jersey,None,1.3,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,Unidentifiable,21053,5188
862096992088072192,None,None,1.3,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow,76478,24358
861383897657036800,Hobbes,None,1.3,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,Cardigan,36992,11174
861288531465048066,None,None,1.3,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,Bouvier_des_Flandres,17640,4357
861005113778896900,Burt,None,1.2,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,German_shepherd,17169,3985
860924035999428608,None,None,1.3,https://pbs.twimg.com/media/C_KVJjDXsAEUCWn.jpg,Unidentifiable,0,854
860563773140209665,Lorenzo,None,1.3,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,Cardigan,7708,2257
860524505164394496,Carl,None,1.3,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,Bedlington_terrier,24241,5523
860276583193509888,Jordy,None,1.2,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,Unidentifiable,18795,3638
860184849394610176,None,None,1.4,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,Unidentifiable,17149,6120
859924526012018688,Milky,None,1.2,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,French_bulldog,20079,4299
859851578198683649,Trooper,None,1.3,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,Labrador_retriever,15816,3668
859607811541651456,None,puppo,1.3,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,golden_retriever,19117,1654
859196978902773760,quite,None,1.2,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,malamute,92570,31782
859074603037188101,None,None,1.3,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,Unidentifiable,34917,14298
858843525470990336,None,doggo,1.3,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,golden_retriever,16008,3653
858471635011153920,Sophie,None,1.3,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,Pembroke,22165,5091
858107933456039936,Wyatt,None,1.2,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,golden_retriever,16218,3064
857989990357356544,Rosie,None,1.2,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,French_bulldog,16613,2722
857746408056729600,Thor,None,1.3,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,Labrador_retriever,35343,11179
857393404942143489,None,None,1.3,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,malamute,6112,1720
857263160327368704,Oscar,None,1.3,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,Samoyed,20645,4777
857029823797047296,Zeke,None,1.2,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,golden_retriever,19542,4227
856543823941562368,Callie,None,1.2,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,Boston_bull,16828,3046
856526610513747968,None,None,1.4,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,Old_English_sheepdog,12224,1989
856282028240666624,Cermet,None,1.4,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,Chihuahua,28609,6681
855851453814013952,None,puppo,1.3,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,flat-coated_retriever,47031,18722
855459453768019968,quite,None,1.2,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,Blenheim_spaniel,31072,8739
854732716440526848,Marlee,None,1.2,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,Pembroke,23737,6503
854482394044301312,Arya,None,1.3,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,Chihuahua,30507,7346
854365224396361728,Einstein,None,1.3,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,Pembroke,19659,5008
854120357044912130,None,pupper,1.4,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,black-and-tan_coonhound,33251,7998
854010172552949760,None,floofer,1.1,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,English_springer,16851,3353
853760880890318849,Alice,None,1.2,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,miniature_pinscher,29820,6203
853639147608842240,None,None,1.3,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,German_shepherd,36443,10881
853299958564483072,Rumpole,None,1.3,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,Unidentifiable,16210,3817
852912242202992640,Benny,None,1.2,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,Great_Dane,9454,1975
852672615818899456,Aspen,None,1.2,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,golden_retriever,15620,2306
852553447878664193,Jarod,None,1.3,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,bloodhound,17143,3773
852311364735569921,Wiggles,None,1.3,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,Unidentifiable,34690,10632
852226086759018497,General,None,1.4,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,Unidentifiable,20944,7339
852189679701164033,Sailor,None,1.2,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,Bernese_mountain_dog,12001,1699
851953902622658560,Astrid,doggo,1.3,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire_bullterrier,0,10384
851861385021730816,None,None,1.0,https://pbs.twimg.com/media/C8W6sY_W0AEmttW.jpg,Unidentifiable,0,23
851591660324737024,None,None,1.1,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,Cardigan,16999,3728
851464819735769094,Iggy,None,1.4,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,Unidentifiable,25467,7617
851224888060895234,Snoop,None,1.3,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,standard_poodle,21698,6172
850753642995093505,Kyle,None,1.1,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,pug,32649,10042
850380195714523136,Leo,None,1.3,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,Yorkshire_terrier,13717,2821
850145622816686080,Riley,None,1.1,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,kelpie,17179,4129
850019790995546112,Boomer,pupper,1.2,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,Shetland_sheepdog,21534,5299
849776966551130114,None,None,1.2,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,Chihuahua,32081,8227
849412302885593088,Noosh,None,1.2,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,schipperke,16724,3390
849336543269576704,None,None,1.1,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,Unidentifiable,12049,2047
849051919805034497,Kevin,None,1.3,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,Unidentifiable,44721,9238
848690551926992896,None,None,1.2,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,flat-coated_retriever,26600,4679
848324959059550208,Odin,None,1.2,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,malamute,26135,4991
848212111729840128,Jerry,None,0.6,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,Bedlington_terrier,17267,3341
847971574464610304,None,None,1.3,https://pbs.twimg.com/media/C8SZH1EWAAAIRRF.jpg,Unidentifiable,0,467
847962785489326080,Georgie,None,1.0,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,Unidentifiable,24813,5559
847842811428974592,Rontu,None,1.2,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,Bernese_mountain_dog,5802,1466
847606175596138505,Cannon,None,1.2,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,Cardigan,19815,3671
847251039262605312,Furzey,None,1.2,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,Airedale,21601,4656
847157206088847362,Daisy,None,1.1,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,Staffordshire_bullterrier,21141,6363
847116187444137987,None,None,1.1,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,American_Staffordshire_terrier,22673,3468
846874817362120707,Tuck,None,1.3,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,Shetland_sheepdog,21266,4275
846514051647705089,Barney,doggo,1.3,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,golden_retriever,47346,12635
846153765933735936,Vixen,None,1.3,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,giant_schnauzer,33643,9868
846042936437604353,Jarvis,None,1.2,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,golden_retriever,16944,3138
845812042753855489,None,None,1.3,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,Samoyed,31074,9542
845677943972139009,None,None,1.2,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,chow,26624,5213
845397057150107648,Mimosa,doggo,1.3,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,Dandie_Dinmont,8091,1990
845306882940190720,Pickles,pupper,1.2,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,Irish_water_spaniel,24741,5873
844979544864018432,None,None,1.3,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,Shetland_sheepdog,14469,2827
844973813909606400,Brady,None,1.2,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,Labrador_retriever,16065,3512
844704788403113984,Luna,None,1.3,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,Labrador_retriever,41151,11301
844580511645339650,Charlie,None,1.1,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,Unidentifiable,17494,3427
844223788422217728,Margo,None,1.2,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,Labrador_retriever,14471,2395
843856843873095681,Sadie,None,1.2,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,Labrador_retriever,22739,5057
843604394117681152,Hank,None,1.1,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,Labrador_retriever,17949,2990
843235543001513987,Tycho,None,1.3,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,Pembroke,22863,6623
842846295480000512,Charlie,None,1.3,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,Labrador_retriever,16167,3919
842765311967449089,Indie,None,1.2,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,Labrador_retriever,7181,1399
842535590457499648,Winnie,None,1.3,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,Pembroke,19246,3829
842163532590374912,George,None,1.2,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,French_bulldog,26084,6352
842115215311396866,Bentley,None,1.2,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,chow,14918,3310
